"CurrentApplication","Date"
"OUTLOOK","06-04-2017 10:10:02"
"OUTLOOK","06-04-2017 10:10:03"
"OUTLOOK","06-04-2017 10:10:04"
"OUTLOOK","06-04-2017 10:10:05"
"OUTLOOK","06-04-2017 10:10:06"
"OUTLOOK","06-04-2017 10:10:07"
"OUTLOOK","06-04-2017 10:10:08"
"OUTLOOK","06-04-2017 10:10:09"
"OUTLOOK","06-04-2017 10:10:10"
"OUTLOOK","06-04-2017 10:10:11"
"OUTLOOK","06-04-2017 10:10:12"
"OUTLOOK","06-04-2017 10:10:13"
"OUTLOOK","06-04-2017 10:10:15"
"OUTLOOK","06-04-2017 10:10:16"
"OUTLOOK","06-04-2017 10:10:17"
"OUTLOOK","06-04-2017 10:10:18"
"OUTLOOK","06-04-2017 10:10:19"
"OUTLOOK","06-04-2017 10:10:20"
"OUTLOOK","06-04-2017 10:10:21"
"OUTLOOK","06-04-2017 10:10:22"
"OUTLOOK","06-04-2017 10:10:23"
"OUTLOOK","06-04-2017 10:10:24"
"OUTLOOK","06-04-2017 10:10:25"
"OUTLOOK","06-04-2017 10:10:26"
"OUTLOOK","06-04-2017 10:10:27"
"OUTLOOK","06-04-2017 10:10:29"
"OUTLOOK","06-04-2017 10:10:30"
"OUTLOOK","06-04-2017 10:10:31"
"OUTLOOK","06-04-2017 10:10:32"
"OUTLOOK","06-04-2017 10:10:33"
"OUTLOOK","06-04-2017 10:10:34"
"OUTLOOK","06-04-2017 10:10:35"
"OUTLOOK","06-04-2017 10:10:36"
"OUTLOOK","06-04-2017 10:10:37"
"OUTLOOK","06-04-2017 10:10:38"
"OUTLOOK","06-04-2017 10:10:39"
"OUTLOOK","06-04-2017 10:10:40"
"OUTLOOK","06-04-2017 10:10:41"
"OUTLOOK","06-04-2017 10:10:43"
"OUTLOOK","06-04-2017 10:10:44"
"OUTLOOK","06-04-2017 10:10:45"
"OUTLOOK","06-04-2017 10:10:46"
"OUTLOOK","06-04-2017 10:10:47"
"OUTLOOK","06-04-2017 10:10:48"
"OUTLOOK","06-04-2017 10:10:49"
"OUTLOOK","06-04-2017 10:10:50"
"OUTLOOK","06-04-2017 10:10:51"
"OUTLOOK","06-04-2017 10:10:52"
"OUTLOOK","06-04-2017 10:10:53"
"OUTLOOK","06-04-2017 10:10:54"
"OUTLOOK","06-04-2017 10:10:56"
"OUTLOOK","06-04-2017 10:10:57"
"OUTLOOK","06-04-2017 10:10:58"
"OUTLOOK","06-04-2017 10:10:59"
"OUTLOOK","06-04-2017 10:11:00"
"OUTLOOK","06-04-2017 10:11:01"
"OUTLOOK","06-04-2017 10:11:02"
"OUTLOOK","06-04-2017 10:11:03"
"OUTLOOK","06-04-2017 10:11:04"
"OUTLOOK","06-04-2017 10:11:05"
"OUTLOOK","06-04-2017 10:11:06"
"OUTLOOK","06-04-2017 10:11:07"
"OUTLOOK","06-04-2017 10:11:09"
"OUTLOOK","06-04-2017 10:11:34"
"OUTLOOK","06-04-2017 10:11:35"
"OUTLOOK","06-04-2017 10:11:36"
"OUTLOOK","06-04-2017 10:11:37"
"OUTLOOK","06-04-2017 10:11:40"
"OUTLOOK","06-04-2017 10:11:41"
"explorer","06-04-2017 10:14:48"
"OUTLOOK","06-04-2017 10:16:40"
"OUTLOOK","06-04-2017 10:16:42"
"OUTLOOK","06-04-2017 10:16:43"
"OUTLOOK","06-04-2017 10:16:44"
"OUTLOOK","06-04-2017 10:16:45"
"explorer","06-04-2017 10:16:46"
"Taskmgr","06-04-2017 10:16:49"
"Taskmgr","06-04-2017 10:16:50"
"Taskmgr","06-04-2017 10:16:51"
"Taskmgr","06-04-2017 10:16:52"
"OUTLOOK","06-04-2017 10:17:00"
"explorer","06-04-2017 10:17:01"
"chrome","06-04-2017 10:17:02"
"explorer","06-04-2017 10:17:03"
"ApplicationFrameHost","06-04-2017 10:17:08"
"ApplicationFrameHost","06-04-2017 10:17:10"
"chrome","06-04-2017 10:17:12"
"chrome","06-04-2017 10:17:13"
"chrome","06-04-2017 10:17:14"
"chrome","06-04-2017 10:17:15"
"explorer","06-04-2017 10:17:16"
"chrome","06-04-2017 10:17:17"
"chrome","06-04-2017 10:17:18"
"chrome","06-04-2017 10:17:24"
"chrome","06-04-2017 10:17:35"
"chrome","06-04-2017 10:17:36"
"chrome","06-04-2017 10:17:38"
"chrome","06-04-2017 10:17:39"
"chrome","06-04-2017 10:17:40"
"chrome","06-04-2017 10:17:41"
"chrome","06-04-2017 10:17:42"
"chrome","06-04-2017 10:17:43"
"chrome","06-04-2017 10:17:44"
"chrome","06-04-2017 10:17:45"
"chrome","06-04-2017 10:17:46"
"chrome","06-04-2017 10:17:47"
"chrome","06-04-2017 10:17:48"
"chrome","06-04-2017 10:17:49"
"chrome","06-04-2017 10:17:50"
"chrome","06-04-2017 10:17:52"
"chrome","06-04-2017 10:17:53"
"chrome","06-04-2017 10:17:54"
"chrome","06-04-2017 10:17:55"
"chrome","06-04-2017 10:17:56"
"chrome","06-04-2017 10:17:57"
"chrome","06-04-2017 10:17:58"
"chrome","06-04-2017 10:17:59"
"chrome","06-04-2017 10:18:00"
"chrome","06-04-2017 10:18:01"
"chrome","06-04-2017 10:18:02"
"chrome","06-04-2017 10:18:03"
"chrome","06-04-2017 10:18:04"
"chrome","06-04-2017 10:18:06"
"chrome","06-04-2017 10:18:07"
"chrome","06-04-2017 10:18:08"
"chrome","06-04-2017 10:18:09"
"chrome","06-04-2017 10:18:10"
"chrome","06-04-2017 10:18:11"
"chrome","06-04-2017 10:18:12"
"chrome","06-04-2017 10:18:13"
"chrome","06-04-2017 10:18:14"
"chrome","06-04-2017 10:18:15"
"chrome","06-04-2017 10:18:16"
"chrome","06-04-2017 10:18:17"
"chrome","06-04-2017 10:18:18"
"chrome","06-04-2017 10:18:19"
"chrome","06-04-2017 10:18:21"
"chrome","06-04-2017 10:18:22"
"chrome","06-04-2017 10:18:23"
"chrome","06-04-2017 10:18:24"
"chrome","06-04-2017 10:18:25"
"chrome","06-04-2017 10:18:26"
"chrome","06-04-2017 10:18:27"
"chrome","06-04-2017 10:18:28"
"chrome","06-04-2017 10:18:29"
"chrome","06-04-2017 10:18:30"
"chrome","06-04-2017 10:18:31"
"chrome","06-04-2017 10:18:32"
"chrome","06-04-2017 10:18:33"
"chrome","06-04-2017 10:18:35"
"chrome","06-04-2017 10:18:36"
"chrome","06-04-2017 10:18:37"
"chrome","06-04-2017 10:18:38"
"chrome","06-04-2017 10:18:39"
"chrome","06-04-2017 10:18:40"
"chrome","06-04-2017 10:18:41"
"chrome","06-04-2017 10:18:42"
"chrome","06-04-2017 10:18:43"
"chrome","06-04-2017 10:18:44"
"chrome","06-04-2017 10:18:45"
"chrome","06-04-2017 10:18:46"
"chrome","06-04-2017 10:18:47"
"chrome","06-04-2017 10:18:49"
"chrome","06-04-2017 10:18:50"
"chrome","06-04-2017 10:18:51"
"chrome","06-04-2017 10:18:52"
"chrome","06-04-2017 10:18:53"
"chrome","06-04-2017 10:18:54"
"chrome","06-04-2017 10:18:55"
"chrome","06-04-2017 10:18:56"
"chrome","06-04-2017 10:18:57"
"chrome","06-04-2017 10:18:58"
"chrome","06-04-2017 10:18:59"
"chrome","06-04-2017 10:19:00"
"chrome","06-04-2017 10:19:01"
"chrome","06-04-2017 10:19:03"
"chrome","06-04-2017 10:19:04"
"chrome","06-04-2017 10:19:05"
"chrome","06-04-2017 10:19:06"
"chrome","06-04-2017 10:19:07"
"chrome","06-04-2017 10:19:08"
"chrome","06-04-2017 10:19:09"
"chrome","06-04-2017 10:19:10"
"chrome","06-04-2017 10:19:11"
"chrome","06-04-2017 10:19:12"
"chrome","06-04-2017 10:19:13"
"chrome","06-04-2017 10:19:14"
"chrome","06-04-2017 10:19:15"
"chrome","06-04-2017 10:19:16"
"chrome","06-04-2017 10:19:17"
"chrome","06-04-2017 10:19:18"
"chrome","06-04-2017 10:19:20"
"chrome","06-04-2017 10:19:21"
"chrome","06-04-2017 10:19:22"
"chrome","06-04-2017 10:19:23"
"chrome","06-04-2017 10:19:24"
"chrome","06-04-2017 10:19:25"
"chrome","06-04-2017 10:19:26"
"chrome","06-04-2017 10:19:27"
"chrome","06-04-2017 10:19:28"
"chrome","06-04-2017 10:19:29"
"chrome","06-04-2017 10:19:30"
"chrome","06-04-2017 10:19:31"
"chrome","06-04-2017 10:19:32"
"chrome","06-04-2017 10:19:34"
"chrome","06-04-2017 10:19:35"
"chrome","06-04-2017 10:19:36"
"chrome","06-04-2017 10:19:37"
"chrome","06-04-2017 10:19:38"
"chrome","06-04-2017 10:19:39"
"chrome","06-04-2017 10:19:40"
"chrome","06-04-2017 10:19:41"
"chrome","06-04-2017 10:19:42"
"chrome","06-04-2017 10:19:43"
"chrome","06-04-2017 10:19:44"
"chrome","06-04-2017 10:19:45"
"chrome","06-04-2017 10:19:47"
"chrome","06-04-2017 10:19:48"
"chrome","06-04-2017 10:19:49"
"chrome","06-04-2017 10:19:50"
"chrome","06-04-2017 10:19:51"
"chrome","06-04-2017 10:19:52"
"chrome","06-04-2017 10:19:53"
"chrome","06-04-2017 10:19:54"
"chrome","06-04-2017 10:19:55"
"chrome","06-04-2017 10:19:56"
"chrome","06-04-2017 10:19:57"
"chrome","06-04-2017 10:19:58"
"chrome","06-04-2017 10:19:59"
"chrome","06-04-2017 10:20:00"
"chrome","06-04-2017 10:20:02"
"chrome","06-04-2017 10:20:13"
"chrome","06-04-2017 10:20:15"
"chrome","06-04-2017 10:20:16"
"chrome","06-04-2017 10:20:17"
"chrome","06-04-2017 10:20:18"
"chrome","06-04-2017 10:20:19"
"chrome","06-04-2017 10:20:20"
"chrome","06-04-2017 10:20:21"
"chrome","06-04-2017 10:20:22"
"chrome","06-04-2017 10:20:23"
"chrome","06-04-2017 10:20:24"
"chrome","06-04-2017 10:20:25"
"chrome","06-04-2017 10:20:26"
"chrome","06-04-2017 10:20:27"
"chrome","06-04-2017 10:20:29"
"chrome","06-04-2017 10:20:30"
"chrome","06-04-2017 10:20:31"
"chrome","06-04-2017 10:20:32"
"chrome","06-04-2017 10:20:33"
"chrome","06-04-2017 10:20:34"
"chrome","06-04-2017 10:20:35"
"chrome","06-04-2017 10:20:36"
"chrome","06-04-2017 10:20:37"
"chrome","06-04-2017 10:20:48"
"chrome","06-04-2017 10:20:49"
"chrome","06-04-2017 10:20:50"
"chrome","06-04-2017 10:20:51"
"chrome","06-04-2017 10:20:52"
"chrome","06-04-2017 10:20:53"
"chrome","06-04-2017 10:20:54"
"chrome","06-04-2017 10:20:56"
"chrome","06-04-2017 10:20:57"
"chrome","06-04-2017 10:20:58"
"chrome","06-04-2017 10:20:59"
"chrome","06-04-2017 10:21:00"
"chrome","06-04-2017 10:21:01"
"chrome","06-04-2017 10:21:02"
"chrome","06-04-2017 10:21:03"
"chrome","06-04-2017 10:21:04"
"chrome","06-04-2017 10:21:05"
"chrome","06-04-2017 10:21:06"
"chrome","06-04-2017 10:21:07"
"chrome","06-04-2017 10:21:08"
"chrome","06-04-2017 10:21:09"
"chrome","06-04-2017 10:21:10"
"chrome","06-04-2017 10:21:11"
"chrome","06-04-2017 10:21:13"
"chrome","06-04-2017 10:21:14"
"chrome","06-04-2017 10:21:15"
"chrome","06-04-2017 10:21:16"
"chrome","06-04-2017 10:21:17"
"chrome","06-04-2017 10:21:18"
"chrome","06-04-2017 10:21:19"
"chrome","06-04-2017 10:21:20"
"chrome","06-04-2017 10:21:21"
"chrome","06-04-2017 10:21:22"
"chrome","06-04-2017 10:21:23"
"chrome","06-04-2017 10:21:24"
"chrome","06-04-2017 10:21:25"
"chrome","06-04-2017 10:21:26"
"chrome","06-04-2017 10:21:27"
"chrome","06-04-2017 10:21:28"
"chrome","06-04-2017 10:21:29"
"chrome","06-04-2017 10:21:30"
"chrome","06-04-2017 10:21:32"
"chrome","06-04-2017 10:21:33"
"chrome","06-04-2017 10:21:34"
"chrome","06-04-2017 10:21:35"
"chrome","06-04-2017 10:21:36"
"chrome","06-04-2017 10:21:37"
"chrome","06-04-2017 10:21:38"
"chrome","06-04-2017 10:21:39"
"chrome","06-04-2017 10:21:40"
"chrome","06-04-2017 10:21:41"
"chrome","06-04-2017 10:21:42"
"chrome","06-04-2017 10:21:43"
"chrome","06-04-2017 10:21:44"
"chrome","06-04-2017 10:21:46"
"chrome","06-04-2017 10:21:47"
"chrome","06-04-2017 10:21:48"
"chrome","06-04-2017 10:21:49"
"chrome","06-04-2017 10:21:50"
"chrome","06-04-2017 10:21:51"
"chrome","06-04-2017 10:21:52"
"chrome","06-04-2017 10:21:53"
"chrome","06-04-2017 10:21:54"
"chrome","06-04-2017 10:21:55"
"chrome","06-04-2017 10:21:56"
"chrome","06-04-2017 10:21:57"
"chrome","06-04-2017 10:21:58"
"chrome","06-04-2017 10:21:59"
"chrome","06-04-2017 10:22:01"
"chrome","06-04-2017 10:22:02"
"chrome","06-04-2017 10:22:03"
"chrome","06-04-2017 10:22:04"
"chrome","06-04-2017 10:22:05"
"chrome","06-04-2017 10:22:06"
"chrome","06-04-2017 10:22:07"
"chrome","06-04-2017 10:22:08"
"chrome","06-04-2017 10:22:09"
"chrome","06-04-2017 10:22:10"
"chrome","06-04-2017 10:22:11"
"chrome","06-04-2017 10:22:12"
"chrome","06-04-2017 10:22:13"
"chrome","06-04-2017 10:22:14"
"chrome","06-04-2017 10:22:16"
"chrome","06-04-2017 10:22:17"
"chrome","06-04-2017 10:22:18"
"chrome","06-04-2017 10:22:19"
"chrome","06-04-2017 10:22:20"
"chrome","06-04-2017 10:22:21"
"chrome","06-04-2017 10:22:22"
"chrome","06-04-2017 10:22:23"
"chrome","06-04-2017 10:22:24"
"chrome","06-04-2017 10:22:25"
"chrome","06-04-2017 10:22:26"
"chrome","06-04-2017 10:22:27"
"chrome","06-04-2017 10:22:28"
"chrome","06-04-2017 10:22:29"
"chrome","06-04-2017 10:22:31"
"chrome","06-04-2017 10:22:32"
"chrome","06-04-2017 10:22:33"
"chrome","06-04-2017 10:22:34"
"chrome","06-04-2017 10:22:35"
"chrome","06-04-2017 10:22:36"
"chrome","06-04-2017 10:22:37"
"chrome","06-04-2017 10:22:38"
"chrome","06-04-2017 10:22:39"
"chrome","06-04-2017 10:22:40"
"chrome","06-04-2017 10:22:41"
"chrome","06-04-2017 10:22:42"
"chrome","06-04-2017 10:22:44"
"chrome","06-04-2017 10:22:45"
"chrome","06-04-2017 10:22:46"
"chrome","06-04-2017 10:22:47"
"chrome","06-04-2017 10:22:48"
"chrome","06-04-2017 10:22:49"
"chrome","06-04-2017 10:22:50"
"chrome","06-04-2017 10:22:51"
"chrome","06-04-2017 10:22:52"
"chrome","06-04-2017 10:22:53"
"chrome","06-04-2017 10:22:54"
"chrome","06-04-2017 10:22:55"
"chrome","06-04-2017 10:22:56"
"chrome","06-04-2017 10:22:58"
"chrome","06-04-2017 10:23:01"
"chrome","06-04-2017 10:23:02"
"chrome","06-04-2017 10:23:03"
"chrome","06-04-2017 10:23:04"
"chrome","06-04-2017 10:23:05"
"chrome","06-04-2017 10:23:06"
"chrome","06-04-2017 10:23:07"
"chrome","06-04-2017 10:23:08"
"chrome","06-04-2017 10:23:09"
"chrome","06-04-2017 10:23:10"
"chrome","06-04-2017 10:23:11"
"chrome","06-04-2017 10:23:13"
"chrome","06-04-2017 10:23:14"
"chrome","06-04-2017 10:23:16"
"chrome","06-04-2017 10:23:17"
"chrome","06-04-2017 10:23:18"
"chrome","06-04-2017 10:23:19"
"chrome","06-04-2017 10:23:20"
"chrome","06-04-2017 10:23:21"
"chrome","06-04-2017 10:23:22"
"chrome","06-04-2017 10:23:23"
"chrome","06-04-2017 10:23:25"
"chrome","06-04-2017 10:23:26"
"chrome","06-04-2017 10:23:27"
"chrome","06-04-2017 10:23:28"
"chrome","06-04-2017 10:23:29"
"chrome","06-04-2017 10:23:30"
"chrome","06-04-2017 10:23:31"
"chrome","06-04-2017 10:23:32"
"chrome","06-04-2017 10:23:33"
"chrome","06-04-2017 10:23:34"
"chrome","06-04-2017 10:23:35"
"chrome","06-04-2017 10:23:36"
"chrome","06-04-2017 10:23:37"
"chrome","06-04-2017 10:23:39"
"chrome","06-04-2017 10:23:40"
"chrome","06-04-2017 10:23:41"
"chrome","06-04-2017 10:23:42"
"chrome","06-04-2017 10:23:43"
"chrome","06-04-2017 10:23:44"
"chrome","06-04-2017 10:23:45"
"chrome","06-04-2017 10:23:46"
"chrome","06-04-2017 10:23:47"
"chrome","06-04-2017 10:23:48"
"chrome","06-04-2017 10:23:49"
"chrome","06-04-2017 10:23:50"
"chrome","06-04-2017 10:23:51"
"chrome","06-04-2017 10:23:53"
"chrome","06-04-2017 10:23:54"
"chrome","06-04-2017 10:23:55"
"chrome","06-04-2017 10:24:01"
"chrome","06-04-2017 10:24:02"
"chrome","06-04-2017 10:24:03"
"chrome","06-04-2017 10:24:04"
"chrome","06-04-2017 10:24:05"
"chrome","06-04-2017 10:24:07"
"chrome","06-04-2017 10:24:08"
"chrome","06-04-2017 10:24:09"
"chrome","06-04-2017 10:24:10"
"chrome","06-04-2017 10:24:11"
"chrome","06-04-2017 10:24:12"
"chrome","06-04-2017 10:24:13"
"chrome","06-04-2017 10:24:18"
"chrome","06-04-2017 10:24:20"
"chrome","06-04-2017 10:24:21"
"chrome","06-04-2017 10:24:22"
"chrome","06-04-2017 10:24:23"
"chrome","06-04-2017 10:24:24"
"chrome","06-04-2017 10:24:25"
"chrome","06-04-2017 10:24:26"
"chrome","06-04-2017 10:24:27"
"chrome","06-04-2017 10:24:28"
"chrome","06-04-2017 10:24:29"
"chrome","06-04-2017 10:24:30"
"chrome","06-04-2017 10:24:31"
"chrome","06-04-2017 10:24:32"
"chrome","06-04-2017 10:24:34"
"chrome","06-04-2017 10:24:35"
"chrome","06-04-2017 10:24:36"
"chrome","06-04-2017 10:24:37"
"chrome","06-04-2017 10:24:38"
"chrome","06-04-2017 10:24:39"
"chrome","06-04-2017 10:24:40"
"chrome","06-04-2017 10:24:41"
"chrome","06-04-2017 10:24:42"
"chrome","06-04-2017 10:24:43"
"chrome","06-04-2017 10:24:45"
"chrome","06-04-2017 10:24:46"
"chrome","06-04-2017 10:24:47"
"chrome","06-04-2017 10:24:49"
"chrome","06-04-2017 10:24:50"
"chrome","06-04-2017 10:24:51"
"chrome","06-04-2017 10:24:52"
"chrome","06-04-2017 10:24:53"
"chrome","06-04-2017 10:24:54"
"chrome","06-04-2017 10:24:55"
"chrome","06-04-2017 10:24:56"
"chrome","06-04-2017 10:24:57"
"chrome","06-04-2017 10:24:58"
"chrome","06-04-2017 10:24:59"
"chrome","06-04-2017 10:25:00"
"chrome","06-04-2017 10:25:02"
"chrome","06-04-2017 10:25:03"
"chrome","06-04-2017 10:25:04"
"chrome","06-04-2017 10:25:05"
"chrome","06-04-2017 10:25:06"
"chrome","06-04-2017 10:25:07"
"chrome","06-04-2017 10:25:08"
"chrome","06-04-2017 10:25:09"
"chrome","06-04-2017 10:25:10"
"chrome","06-04-2017 10:25:11"
"chrome","06-04-2017 10:25:12"
"chrome","06-04-2017 10:25:13"
"chrome","06-04-2017 10:25:14"
"chrome","06-04-2017 10:25:15"
"chrome","06-04-2017 10:25:16"
"chrome","06-04-2017 10:25:17"
"chrome","06-04-2017 10:25:18"
"chrome","06-04-2017 10:25:20"
"chrome","06-04-2017 10:25:21"
"chrome","06-04-2017 10:25:22"
"chrome","06-04-2017 10:25:23"
"chrome","06-04-2017 10:25:24"
"chrome","06-04-2017 10:25:25"
"chrome","06-04-2017 10:25:26"
"chrome","06-04-2017 10:25:27"
"chrome","06-04-2017 10:25:28"
"chrome","06-04-2017 10:25:29"
"chrome","06-04-2017 10:25:30"
"chrome","06-04-2017 10:25:31"
"chrome","06-04-2017 10:25:32"
"chrome","06-04-2017 10:25:33"
"chrome","06-04-2017 10:25:34"
"chrome","06-04-2017 10:25:36"
"chrome","06-04-2017 10:25:37"
"chrome","06-04-2017 10:25:38"
"chrome","06-04-2017 10:25:39"
"chrome","06-04-2017 10:25:40"
"chrome","06-04-2017 10:25:41"
"chrome","06-04-2017 10:25:42"
"chrome","06-04-2017 10:25:43"
"chrome","06-04-2017 10:25:44"
"chrome","06-04-2017 10:25:45"
"chrome","06-04-2017 10:25:46"
"chrome","06-04-2017 10:25:47"
"chrome","06-04-2017 10:25:48"
"chrome","06-04-2017 10:25:50"
"chrome","06-04-2017 10:25:51"
"chrome","06-04-2017 10:25:52"
"chrome","06-04-2017 10:25:53"
"chrome","06-04-2017 10:25:54"
"chrome","06-04-2017 10:25:55"
"chrome","06-04-2017 10:25:56"
"chrome","06-04-2017 10:25:57"
"chrome","06-04-2017 10:25:58"
"chrome","06-04-2017 10:25:59"
"chrome","06-04-2017 10:26:00"
"chrome","06-04-2017 10:26:01"
"chrome","06-04-2017 10:26:02"
"chrome","06-04-2017 10:26:03"
"chrome","06-04-2017 10:26:04"
"chrome","06-04-2017 10:26:05"
"chrome","06-04-2017 10:26:07"
"chrome","06-04-2017 10:26:08"
"chrome","06-04-2017 10:26:09"
"chrome","06-04-2017 10:26:10"
"chrome","06-04-2017 10:26:11"
"chrome","06-04-2017 10:26:12"
"chrome","06-04-2017 10:26:13"
"chrome","06-04-2017 10:26:14"
"chrome","06-04-2017 10:26:15"
"chrome","06-04-2017 10:26:16"
"chrome","06-04-2017 10:26:17"
"chrome","06-04-2017 10:26:18"
"chrome","06-04-2017 10:26:19"
"chrome","06-04-2017 10:26:20"
"chrome","06-04-2017 10:26:22"
"chrome","06-04-2017 10:26:23"
"chrome","06-04-2017 10:26:24"
"chrome","06-04-2017 10:26:25"
"chrome","06-04-2017 10:26:26"
"chrome","06-04-2017 10:26:27"
"chrome","06-04-2017 10:26:28"
"chrome","06-04-2017 10:26:29"
"chrome","06-04-2017 10:26:30"
"chrome","06-04-2017 10:26:31"
"chrome","06-04-2017 10:26:32"
"chrome","06-04-2017 10:26:33"
"chrome","06-04-2017 10:26:35"
"chrome","06-04-2017 10:26:36"
"chrome","06-04-2017 10:26:37"
"chrome","06-04-2017 10:26:38"
"chrome","06-04-2017 10:26:39"
"chrome","06-04-2017 10:26:40"
"chrome","06-04-2017 10:26:41"
"chrome","06-04-2017 10:26:42"
"chrome","06-04-2017 10:26:43"
"chrome","06-04-2017 10:26:44"
"chrome","06-04-2017 10:26:45"
"chrome","06-04-2017 10:26:46"
"chrome","06-04-2017 10:26:47"
"chrome","06-04-2017 10:26:49"
"chrome","06-04-2017 10:26:50"
"chrome","06-04-2017 10:26:51"
"chrome","06-04-2017 10:26:52"
"chrome","06-04-2017 10:26:53"
"chrome","06-04-2017 10:26:54"
"chrome","06-04-2017 10:26:55"
"chrome","06-04-2017 10:26:56"
"chrome","06-04-2017 10:26:57"
"chrome","06-04-2017 10:26:58"
"chrome","06-04-2017 10:26:59"
"chrome","06-04-2017 10:27:00"
"chrome","06-04-2017 10:27:01"
"chrome","06-04-2017 10:27:02"
"chrome","06-04-2017 10:27:04"
"chrome","06-04-2017 10:27:05"
"chrome","06-04-2017 10:27:06"
"chrome","06-04-2017 10:27:07"
"chrome","06-04-2017 10:27:08"
"chrome","06-04-2017 10:27:09"
"chrome","06-04-2017 10:27:10"
"chrome","06-04-2017 10:27:11"
"chrome","06-04-2017 10:27:12"
"chrome","06-04-2017 10:27:13"
"chrome","06-04-2017 10:27:14"
"chrome","06-04-2017 10:27:15"
"chrome","06-04-2017 10:27:17"
"chrome","06-04-2017 10:27:18"
"chrome","06-04-2017 10:27:19"
"chrome","06-04-2017 10:27:20"
"chrome","06-04-2017 10:27:21"
"chrome","06-04-2017 10:27:22"
"chrome","06-04-2017 10:27:23"
"chrome","06-04-2017 10:27:24"
"chrome","06-04-2017 10:27:25"
"chrome","06-04-2017 10:27:26"
"chrome","06-04-2017 10:27:27"
"chrome","06-04-2017 10:27:28"
"chrome","06-04-2017 10:27:29"
"chrome","06-04-2017 10:27:30"
"chrome","06-04-2017 10:27:32"
"chrome","06-04-2017 10:27:33"
"chrome","06-04-2017 10:27:34"
"chrome","06-04-2017 10:27:35"
"chrome","06-04-2017 10:27:36"
"chrome","06-04-2017 10:27:37"
"chrome","06-04-2017 10:27:38"
"chrome","06-04-2017 10:27:39"
"chrome","06-04-2017 10:27:40"
"chrome","06-04-2017 10:27:41"
"chrome","06-04-2017 10:27:42"
"chrome","06-04-2017 10:27:43"
"chrome","06-04-2017 10:27:44"
"chrome","06-04-2017 10:27:46"
"chrome","06-04-2017 10:27:47"
"chrome","06-04-2017 10:27:48"
"chrome","06-04-2017 10:27:49"
"chrome","06-04-2017 10:27:50"
"chrome","06-04-2017 10:27:51"
"chrome","06-04-2017 10:27:52"
"chrome","06-04-2017 10:27:53"
"chrome","06-04-2017 10:27:54"
"chrome","06-04-2017 10:27:55"
"chrome","06-04-2017 10:27:56"
"chrome","06-04-2017 10:27:57"
"chrome","06-04-2017 10:27:58"
"chrome","06-04-2017 10:27:59"
"chrome","06-04-2017 10:28:01"
"chrome","06-04-2017 10:28:02"
"chrome","06-04-2017 10:28:03"
"chrome","06-04-2017 10:28:04"
"chrome","06-04-2017 10:28:05"
"chrome","06-04-2017 10:28:06"
"chrome","06-04-2017 10:28:07"
"chrome","06-04-2017 10:28:08"
"chrome","06-04-2017 10:28:09"
"chrome","06-04-2017 10:28:10"
"chrome","06-04-2017 10:28:11"
"chrome","06-04-2017 10:28:12"
"chrome","06-04-2017 10:28:13"
"chrome","06-04-2017 10:28:14"
"chrome","06-04-2017 10:28:16"
"chrome","06-04-2017 10:28:17"
"chrome","06-04-2017 10:28:18"
"chrome","06-04-2017 10:28:19"
"chrome","06-04-2017 10:28:20"
"chrome","06-04-2017 10:28:21"
"chrome","06-04-2017 10:28:22"
"chrome","06-04-2017 10:28:23"
"chrome","06-04-2017 10:28:24"
"chrome","06-04-2017 10:28:25"
"chrome","06-04-2017 10:28:26"
"chrome","06-04-2017 10:28:27"
"chrome","06-04-2017 10:28:28"
"chrome","06-04-2017 10:28:30"
"chrome","06-04-2017 10:28:31"
"chrome","06-04-2017 10:28:32"
"chrome","06-04-2017 10:28:33"
"chrome","06-04-2017 10:28:34"
"chrome","06-04-2017 10:28:35"
"chrome","06-04-2017 10:28:36"
"chrome","06-04-2017 10:28:37"
"chrome","06-04-2017 10:28:38"
"chrome","06-04-2017 10:28:39"
"chrome","06-04-2017 10:28:40"
"chrome","06-04-2017 10:28:41"
"chrome","06-04-2017 10:28:42"
"chrome","06-04-2017 10:28:44"
"chrome","06-04-2017 10:28:45"
"chrome","06-04-2017 10:28:46"
"chrome","06-04-2017 10:28:47"
"chrome","06-04-2017 10:28:48"
"chrome","06-04-2017 10:28:49"
"chrome","06-04-2017 10:28:50"
"chrome","06-04-2017 10:28:51"
"chrome","06-04-2017 10:28:52"
"chrome","06-04-2017 10:28:53"
"chrome","06-04-2017 10:28:54"
"chrome","06-04-2017 10:28:55"
"chrome","06-04-2017 10:28:57"
"chrome","06-04-2017 10:28:58"
"chrome","06-04-2017 10:29:09"
"chrome","06-04-2017 10:29:10"
"chrome","06-04-2017 10:29:11"
"chrome","06-04-2017 10:29:13"
"chrome","06-04-2017 10:29:14"
"chrome","06-04-2017 10:29:15"
"chrome","06-04-2017 10:29:16"
"chrome","06-04-2017 10:29:17"
"chrome","06-04-2017 10:29:18"
"chrome","06-04-2017 10:29:19"
"chrome","06-04-2017 10:29:20"
"chrome","06-04-2017 10:29:21"
"chrome","06-04-2017 10:29:22"
"chrome","06-04-2017 10:29:23"
"chrome","06-04-2017 10:29:24"
"chrome","06-04-2017 10:29:25"
"chrome","06-04-2017 10:29:27"
"chrome","06-04-2017 10:29:28"
"chrome","06-04-2017 10:29:29"
"chrome","06-04-2017 10:29:30"
"chrome","06-04-2017 10:29:31"
